territorycode,netivcamt,standardized
South,2153.84,0.286760541
South,2156.21,0.287426182
South,2160.4,0.288602989
South,2160.79,0.288712525
South,2174.8,0.292647386
South,2182.2,0.294725757
South,2183.8,0.295175134
South,2196.57,0.298761728
South,2198.1,0.299191445
South,2200,0.299725081
South,2202,0.300286802
South,2203.08,0.300590132
South,2204.8,0.301073213
South,2205.28,0.301208026
South,2205.6,0.301297902
South,2206.55,0.301564719
South,2208.05,0.301986011
South,2209,0.302252829
South,2219.01,0.305064246
South,2223.08,0.30620735
South,2229.2,0.307926219
South,2229.5,0.308010477
South,2232.02,0.308718247
South,2236,0.309836073
South,2243.4,0.311914444
South,2247.7,0.313122146
South,2248.3,0.313290662
South,2249,0.313487265
South,2250,0.313768126
South,2251.8,0.314273675
South,2254,0.314891569
South,2263.45,0.317545705
South,2264.4,0.317812523
South,2265,0.317981039
South,2269.3,0.319188741
South,2269.4,0.319216827
South,2271.3,0.319750463
South,2274.4,0.320621132
South,2275.16,0.320834586
South,2276.19,0.321123873
South,2289.06,0.324738552
South,2304,0.328934614
South,2305.2,0.329271647
South,2307.01,0.329780006
South,2307.24,0.329844604
South,2314.21,0.331802204
South,2316,0.332304945
South,2318,0.332866667
South,2319.1,0.333175614
South,2330,0.336236998
South,2344.5,0.340309481
South,2359.4,0.344494308
South,2360,0.344662825
South,2362.2,0.345280719
South,2362.98,0.34549979
South,2364.8,0.346010957
South,2369.6,0.347359089
South,2373.25,0.348384232
South,2374.13,0.348631389
South,2384,0.351403486
South,2385.1,0.351712433
South,2388.75,0.352737576
South,2407.55,0.35801776
South,2417.73,0.360876924
South,2433.7,0.365362273
South,2434.15,0.36548866
South,2443.5,0.36811471
South,2444.54,0.368406805
South,2448.4,0.369490928
South,2452,0.370502027
South,2462.4,0.373422981
South,2463,0.373591497
South,2468.89,0.375245768
South,2481.17,0.37869474
South,2486.9,0.380304073
South,2500.05,0.383997394
South,2500.48,0.384118164
South,2500.68,0.384174336
South,2501.29,0.384345661
South,2503.4,0.384938278
South,2520,0.389600569
South,2520.96,0.389870195
South,2525.09,0.391030151
South,2528.92,0.392105848
South,2538.45,0.394782452
South,2539.15,0.394979055
South,2544.4,0.396453575
South,2550.35,0.398124697
South,2553.1,0.398897065
South,2557.32,0.400082298
South,2559.41,0.400669297
South,2567.75,0.403011677
South,2574.05,0.4047811
South,2574.2,0.40482323
South,2579.99,0.406449414
South,2585.4,0.407968872
South,2586.67,0.408325565
South,2603.85,0.413150755
South,2611.65,0.41534147
South,2614.08,0.416023962
South,2624.88,0.41905726
South,2625.34,0.419186456
South,2639.26,0.42309604
South,2662.27,0.429558649
South,2664.15,0.430086667
South,2672,0.432291426
South,2673.44,0.432695865
South,2676.2,0.433471041
South,2678,0.433976591
South,2679.13,0.434293964
South,2679.6,0.434425968
South,2700,0.440155531
South,2700.12,0.440189234
South,2706.8,0.442065385
South,2707.38,0.442228284
South,2710.26,0.443037164
South,2711,0.443245001
South,2711.61,0.443416326
South,2720,0.445772749
South,2723.72,0.446817551
South,2724.9,0.447148967
South,2741,0.451670828
South,2751.03,0.454487863
South,2765.77,0.458627752
South,2772.29,0.460458965
South,2776.56,0.461658241
South,2786.1,0.464337654
South,2788.54,0.465022955
South,2788.9,0.465124065
South,2793.89,0.466525561
South,2794.17,0.466604202
South,2795.15,0.466879445
South,2804.25,0.46943528
South,2805.5,0.469786356
South,2810.1,0.471078316
South,2811.2,0.471387263
South,2818.75,0.473507763
South,2819.4,0.473690322
South,2820.8,0.474083528
South,2824.2,0.475038455
South,2830.3,0.476751706
South,2830.4,0.476779792
South,2837,0.478633474
South,2838.5,0.479054765
South,2853.7,0.483323851
South,2856.1,0.483997917
South,2858.76,0.484745007
South,2870.4,0.488014228
South,2877.93,0.490129111
South,2881.74,0.491199191
South,2892.3,0.494165082
South,2915.3,0.500624883
South,2932.6,0.505483776
South,2935.5,0.506298273
South,2944.64,0.508865341
South,2953.9,0.511466113
South,2958.3,0.512701901
South,2972.4,0.51666204
South,2979,0.518515722
South,2981.1,0.51910553
South,2981.9,0.519330219
South,2989.85,0.521563063
South,3016.8,0.529132264
South,3019.92,0.53000855
South,3024.7,0.531351065
South,3024.88,0.53140162
South,3031,0.533120489
South,3036.24,0.5345922
South,3039.44,0.535490955
South,3048.8,0.538119813
South,3054.14,0.53961961
South,3055.8,0.540085839
South,3057.3,0.54050713
South,3068.8,0.543737031
South,3076.6,0.545927746
South,3077.46,0.546169286
South,3081.75,0.54737418
South,3119.2,0.55789242
South,3122.4,0.558791175
South,3123.6,0.559128208
South,3126,0.559802274
South,3132.4,0.561599784
South,3132.94,0.561751449
South,3133.9,0.562021075
South,3135.4,0.562442367
South,3147.92,0.565958745
South,3149.92,0.566520467
South,3153.6,0.567554035
South,3155,0.56794724
South,3158.07,0.568809483
South,3166.5,0.571177141
South,3170.5,0.572300584
South,3170.6,0.572328671
South,3172.2,0.572778048
South,3180.1,0.574996849
South,3183,0.575811346
South,3192.25,0.578409309
South,3205,0.581990285
South,3220.6,0.586371716
South,3220.97,0.586475634
South,3223.64,0.587225533
South,3229,0.588730947
South,3234.49,0.590272873
South,3243.36,0.59276411
South,3245.08,0.59324719
South,3249.3,0.594432423
South,3251.7,0.59510649
South,3253.9,0.595724384
South,3256.5,0.596454622
South,3256.78,0.596533263
South,3272.5,0.600948396
South,3280.64,0.603234604
South,3290.92,0.606121854
South,3299.4,0.608503554
South,3302.2,0.609289965
South,3304.95,0.610062332
South,3305.55,0.610230849
South,3335.5,0.618642633
South,3353.9,0.623810474
South,3371.76,0.628826649
South,3376.5,0.63015793
South,3396.63,0.63581166
South,3402.9,0.637572658
South,3407.55,0.638878661
South,3408.5,0.639145479
South,3418,0.641813657
South,3420.8,0.642600068
South,3424.25,0.643569038
South,3425.65,0.643962243
South,3432.25,0.645815925
South,3433.6,0.646195087
South,3434,0.646307432
South,3441.4,0.648385802
South,3441.81,0.648500955
South,3446.19,0.649731126
South,3448.4,0.650351829
South,3452.6,0.651531444
South,3470.8,0.656643113
South,3478.8,0.65889
South,3479.52,0.65909222
South,3482.7,0.659985358
South,3494,0.663159086
South,3522.18,0.671073746
South,3553.69,0.679923673
South,3565.41,0.683215363
South,3571.7,0.684981978
South,3579.84,0.687268185
South,3584.9,0.688689342
South,3589.7,0.690037474
South,3593.9,0.69121709
South,3597.5,0.692228189
South,3600.04,0.692941576
South,3610.8,0.695963639
South,3623.65,0.699572701
South,3630.4,0.701468513
South,3643.16,0.705052298
South,3656.61,0.708829877
South,3661.8,0.710287545
South,3676.76,0.714489224
South,3709.05,0.723558222
South,3722.4,0.727307715
South,3749.6,0.734947132
South,3750.42,0.735177438
South,3766.8,0.739777939
South,3777,0.742642721
South,3778.4,0.743035926
South,3778.8,0.74314827
South,3780.5,0.743625734
South,3785,0.744889608
South,3791,0.746574773
South,3805.46,0.750636022
South,3835.85,0.759171385
South,3842,0.760898679
South,3857.6,0.765280109
South,3869.4,0.768594268
South,3871.75,0.769254291
South,3879.5,0.771430963
South,3886.62,0.773430692
South,3886.89,0.773506525
South,3888,0.77381828
South,3905.53,0.778741772
South,3907.7,0.77935124
South,3908.92,0.779693891
South,3911.5,0.780418512
South,3913.6,0.78100832
South,3922.4,0.783479895
South,3928,0.785052716
South,3943.5,0.78940606
South,3948.1,0.790698021
South,3962.15,0.794644116
South,4013.2,0.808982065
South,4018.8,0.810554886
South,4033.34,0.814638604
South,4042.7,0.817267462
South,4061.7,0.822603819
South,4075.94,0.826603278
South,4083.48,0.828720969
South,4100,0.833360791
South,4136.5,0.843612214
South,4143,0.84543781
South,4156.7,0.849285604
South,4164.46,0.851465085
South,4184.54,0.857104772
South,4191.8,0.859143822
South,4194,0.859761716
South,4202.3,0.862092861
South,4207.05,0.863426951
South,4226.2,0.868805437
South,4231.3,0.870237828
South,4234.33,0.871088836
South,4238.3,0.872203854
South,4244,0.873804761
South,4300.22,0.889594761
South,4310.2,0.892397753
South,4315.05,0.893759928
South,4332.96,0.898790147
South,4390.3,0.914894711
South,4397.34,0.916871971
South,4435.6,0.92761771
South,4436.1,0.92775814
South,4438.93,0.928552976
South,4478,0.939526212
South,4532,0.9546927
South,4540.9,0.957192362
South,4609.1,0.976347076
South,4614.48,0.977858107
South,4615.5,0.978144586
South,4624.06,0.980548755
South,4624.3,0.980616161
South,4638.85,0.984702688
South,4661.11,0.990954651
South,4677.4,0.995529875
South,4706,1.003562497
South,4708.5,1.004264649
South,4717.15,1.006694096
South,4760.94,1.018992995
South,4761.35,1.019108148
South,4764.95,1.020119247
South,4777.14,1.023542941
South,4779,1.024065343
South,4791.68,1.027626659
South,4810.23,1.032836629
South,4842.6,1.041928096
South,4846.9,1.043135798
South,4860,1.046815076
South,4860.96,1.047084702
South,4877.1,1.051617797
South,4880.38,1.052539021
South,4895,1.056645207
South,4896.45,1.057052456
South,4919.2,1.063442041
South,4942.91,1.070101253
South,4948.58,1.071693734
South,5064.83,1.104343814
South,5069.65,1.105697563
South,5077.2,1.107818063
South,5087.47,1.110702505
South,5103.54,1.115215939
South,5114.71,1.118353156
South,5116.5,1.118855897
South,5123.85,1.120920224
South,5127.38,1.121911663
South,5130.17,1.122695265
South,5151.4,1.128657942
South,5163.7,1.132112531
South,5172.66,1.134629045
South,5184,1.137814007
South,5198.85,1.141984792
South,5200.79,1.142529662
South,5204.24,1.143498632
South,5237.85,1.152938367
South,5250,1.156350827
South,5253.5,1.15733384
South,5319.5,1.175870659
South,5322.96,1.176842438
South,5324,1.177134533
South,5345.45,1.183159
South,5378.8,1.192525711
South,5429.95,1.206891746
South,5491.65,1.224220863
South,5530.74,1.235199716
South,5577,1.248192341
South,5583,1.249877507
South,5606.65,1.256519867
South,5633.4,1.264032896
South,5640,1.265886578
South,5687,1.27908704
South,5756.58,1.298629342
South,5763,1.300432469
South,5829.6,1.319137805
South,5829.8,1.319193977
South,5868.5,1.330063294
South,5869.86,1.330445265
South,5892,1.336663525
South,5941.47,1.350557714
South,5942.7,1.350903173
South,6000,1.366996502
South,6004,1.368119946
South,6026.76,1.37451234
South,6065.4,1.385364805
South,6105.9,1.396739672
South,6113,1.398733784
South,6126.25,1.402455191
South,6149.1,1.408872862
South,6168,1.414181133
South,6214.05,1.427114778
South,6216,1.427662457
South,6225.06,1.430207056
South,6268.91,1.442522807
South,6288.75,1.448095087
South,6293.75,1.449499392
South,6313,1.454905964
South,6352.72,1.466061759
South,6380.88,1.473970802
South,6394.35,1.477753998
South,6426.28,1.486721887
South,6426.72,1.486845466
South,6447.5,1.492681755
South,6552.41,1.522146872
South,6621.8,1.54163581
South,6624.09,1.542278982
South,6666.98,1.554325106
South,6712.53,1.56711832
South,6749.5,1.577501747
South,6869,1.611064625
South,6880.13,1.614190606
South,6989.07,1.644787593
South,7052,1.662462169
South,7078.2,1.669820725
South,7100.82,1.676173799
South,7223.45,1.710615771
South,7272.7,1.72444817
South,7289.65,1.729208762
South,7318.78,1.73739024
South,7465,1.778457721
South,7491.9,1.786012879
South,7571,1.808228977
South,7641.75,1.828099885
South,7680.3,1.838927073
South,7717.32,1.849324544
South,7812.51,1.876059693
South,7876.1,1.893919637
South,7955.18,1.916130117
South,8011.36,1.931908883
South,8070.2,1.948434738
South,8223.5,1.991490714
South,8286,2.009044521
South,8394.38,2.039484225
South,8473.08,2.061587978
South,8489.95,2.066326101
South,8541.97,2.080936485
South,8590.74,2.094634071
South,8674.13,2.118055062
South,8696.64,2.124377241
South,8917,2.186267749
South,8933.46,2.190890719
South,9000,2.209579203
South,9027.27,2.21723828
South,9045,2.222217944
South,9191.61,2.263394961
South,9271.86,2.285934048
South,9282.25,2.288852193
South,9348.07,2.307338457
South,9360.87,2.310933477
South,9390.56,2.319272237
South,9515.76,2.354436021
South,9775.06,2.427263253
South,9841.67,2.445971397
South,9950.7,2.476593661
South,9971.1,2.482323224
South,10107,2.52049222
South,10140.27,2.529836462
South,10205.04,2.548027823
South,10246.79,2.559753765
South,10272.17,2.566882015
South,10508.33,2.633210125
South,10610,2.661765253
South,10707,2.68900876
South,10794.9,2.713696434
South,10805.96,2.716802755
South,10920.69,2.749025926
South,10965,2.761470873
South,11141.8,2.81112708
South,11396.38,2.882628648
South,11440.59,2.895045508
South,11530.93,2.920418482
South,11592.72,2.937772877
South,11776,2.989249063
South,11798.49,2.995565625
South,11824.72,3.002932606
South,11970,3.043736078
South,11981.3,3.046909806
South,12151,3.094571901
South,12161.1,3.097408596
South,12195.2,3.106985952
South,12239.9,3.119540435
South,12365.92,3.154934525
South,13160.28,3.37803919
South,13513.8,3.477329136
South,13627.96,3.509392216
South,13700.93,3.529886636
South,13712,3.532995766
South,14933,3.875926926
South,15368,3.998101417
South,15825,4.126454849
South,16516,4.320529731
South,17042.2,4.468318737
South,17044.8,4.469048975
South,17179,4.506740508
South,17355.73,4.556377055
South,17414.69,4.572936614
South,17971.45,4.729308728
South,18272.21,4.813780453
South,18462.12,4.867118746
South,18965.5,5.008498507
South,19210,5.077168997
South,19684.5,5.210437494
South,19945.44,5.283725337
South,20097.35,5.326390917
South,23051,6.155955715
South,23936.6,6.404686129
South,24902.04,6.675840476
South,25388.8,6.812552328
South,26767.5,7.199775252
South,39918.54,10.89338819
(blank),0,-0.3181689
(blank),0.76,-0.317955446
(blank),0.82,-0.317938594
(blank),0.9,-0.317916126
(blank),1.44,-0.317764461
(blank),1.64,-0.317708288
(blank),2.08,-0.31758471
(blank),2.18,-0.317556624
(blank),2.32,-0.317517303
(blank),2.34,-0.317511686
(blank),2.4,-0.317494834
(blank),2.6,-0.317438662
(blank),2.88,-0.317360021
(blank),2.95,-0.317340361
(blank),3,-0.317326318
(blank),3.05,-0.317312275
(blank),3.06,-0.317309466
(blank),3.22,-0.317264528
(blank),3.25,-0.317256102
(blank),3.28,-0.317247677
(blank),3.7,-0.317129715
(blank),3.83,-0.317093203
(blank),3.98,-0.317051074
(blank),4,-0.317045457
(blank),4.04,-0.317034222
(blank),4.11,-0.317014562
(blank),4.18,-0.316994902
(blank),4.35,-0.316947155
(blank),4.5,-0.316905026
(blank),4.55,-0.316890983
(blank),4.79,-0.316823577
(blank),4.8,-0.316820768
(blank),4.92,-0.316787065
(blank),4.98,-0.316770213
(blank),5.1,-0.31673651
(blank),5.2,-0.316708424
(blank),5.28,-0.316685955
(blank),5.4,-0.316652251
(blank),5.46,-0.3166354
(blank),5.6,-0.316596079
(blank),5.68,-0.31657361
(blank),5.72,-0.316562376
(blank),5.8,-0.316539907
(blank),6.12,-0.316450032
(blank),6.13,-0.316447223
(blank),6.2,-0.316427563
(blank),6.4,-0.316371391
(blank),6.44,-0.316360156
(blank),6.45,-0.316357348
(blank),6.5,-0.316343305
(blank),6.56,-0.316326453
(blank),6.57,-0.316323644
(blank),6.6,-0.316315218
(blank),6.64,-0.316303984
(blank),6.68,-0.31629275
(blank),6.8,-0.316259046
(blank),6.9,-0.31623096
(blank),7.1,-0.316174788
(blank),7.26,-0.31612985
(blank),7.3,-0.316118616
(blank),7.65,-0.316020314
(blank),7.8,-0.315978185
(blank),7.9,-0.315950099
(blank),7.98,-0.31592763
(blank),8.04,-0.315910779
(blank),8.06,-0.315905161
(blank),8.1,-0.315893927
(blank),8.2,-0.315865841
(blank),8.63,-0.315745071
(blank),8.75,-0.315711367
(blank),8.78,-0.315702942
(blank),8.84,-0.31568609
(blank),8.88,-0.315674856
(blank),9,-0.315641152
(blank),9.01,-0.315638344
(blank),9.12,-0.315607449
(blank),9.2,-0.31558498
(blank),9.26,-0.315568128
(blank),9.46,-0.315511956
(blank),9.6,-0.315472636
(blank),9.67,-0.315452975
(blank),9.7,-0.31544455
(blank),9.76,-0.315427698
(blank),9.83,-0.315408038
(blank),9.9,-0.315388377
(blank),10,-0.315360291
(blank),10.1,-0.315332205
(blank),10.12,-0.315326588
(blank),10.2,-0.315304119
(blank),10.24,-0.315292885
(blank),10.25,-0.315290076
(blank),10.3,-0.315276033
(blank),10.32,-0.315270416
(blank),10.4,-0.315247947
(blank),10.46,-0.315231095
(blank),10.5,-0.315219861
(blank),10.55,-0.315205818
(blank),10.62,-0.315186158
(blank),10.88,-0.315113134
(blank),10.92,-0.315101899
(blank),10.95,-0.315093473
(blank),11,-0.31507943
(blank),11.04,-0.315068196
(blank),11.2,-0.315023258
(blank),11.32,-0.314989555
(blank),11.4,-0.314967086
(blank),11.46,-0.314950234
(blank),11.5,-0.314939
(blank),11.56,-0.314922148
(blank),11.6,-0.314910914
(blank),11.7,-0.314882828
(blank),11.88,-0.314832273
(blank),12,-0.31479857
(blank),12.04,-0.314787335
(blank),12.18,-0.314748015
(blank),12.24,-0.314731163
(blank),12.26,-0.314725546
(blank),12.38,-0.314691842
(blank),12.39,-0.314689034
(blank),12.6,-0.314630053
(blank),12.63,-0.314621627
(blank),12.66,-0.314613201
(blank),12.68,-0.314607584
(blank),12.76,-0.314585115
(blank),12.86,-0.314557029
(blank),13,-0.314517709
(blank),13.2,-0.314461536
(blank),13.24,-0.314450302
(blank),13.26,-0.314444685
(blank),13.5,-0.314377278
(blank),13.66,-0.31433234
(blank),13.7,-0.314321106
(blank),13.8,-0.31429302
(blank),13.95,-0.314250891
(blank),13.96,-0.314248082
(blank),14,-0.314236848
(blank),14.2,-0.314180676
(blank),14.25,-0.314166633
(blank),14.38,-0.314130121
(blank),14.4,-0.314124503
(blank),14.5,-0.314096417
(blank),14.6,-0.314068331
(blank),14.63,-0.314059905
(blank),14.8,-0.314012159
(blank),14.86,-0.313995307
(blank),14.92,-0.313978456
(blank),14.96,-0.313967221
(blank),15,-0.313955987
(blank),15.13,-0.313919475
(blank),15.16,-0.313911049
(blank),15.25,-0.313885772
(blank),15.5,-0.313815556
(blank),15.6,-0.31378747
(blank),15.72,-0.313753767
(blank),15.75,-0.313745341
(blank),15.8,-0.313731298
(blank),15.88,-0.313708829
(blank),16,-0.313675126
(blank),16.02,-0.313669509
(blank),16.06,-0.313658274
(blank),16.2,-0.313618954
(blank),16.35,-0.313576825
(blank),16.38,-0.313568399
(blank),16.4,-0.313562782
(blank),16.44,-0.313551547
(blank),16.5,-0.313534695
(blank),16.58,-0.313512227
(blank),16.6,-0.313506609
(blank),16.8,-0.313450437
(blank),16.88,-0.313427968
(blank),16.95,-0.313408308
